favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
2,Hootsuite,"CNA's Roxanne Meyer was one of the few people in high school who knew she wanted to work in #insurance. Today, she'… https://t.co/RGmj8nIBRA",,False,Fri Feb 16 19:05:05 +0000 2018,1,964576382620708864
2,Hootsuite Inc.,Step one in preparing for hurricane season is to identify business vulnerabilities. CNA’s self-assessment will help… https://t.co/D53RnosvHk,,False,Wed Jul 31 15:50:05 +0000 2019,0,1156592878287773697
8,Hootsuite Inc.,The cyber insurance marketplace is competitive. Companies must work together to create policies that offer appropri… https://t.co/kxapVStyRj,,False,Wed Oct 23 21:28:04 +0000 2019,1,1187118515385450502
2,Hootsuite,CNA Hardy’s Spring 2018 Risk and Confidence Survey finds #British #business confidence suppressed by perfect storm… https://t.co/aPYxc2yJSb,,False,Fri Apr 13 14:17:13 +0000 2018,5,984797661873176576
15,Hootsuite,CNA employees put on the #pink in support of #BreastCancer Awareness Month! #WeAreCNA https://t.co/LzFPisyCBA,,False,Fri Oct 27 15:15:11 +0000 2017,2,923931085347741696
5,Hootsuite Inc.,"CNA Canada's Toronto Branch thanks local brokers at our ""Ahead by a Century"" event, part of our year-long celebrati… https://t.co/zLUAgMU0so",,False,Thu Jul 19 15:15:10 +0000 2018,1,1019963868783759360
1,Hootsuite Inc.,"What is insurance? In CNA's #OpenLetterToCollegeGraduates, Jason Grant defines it as providing protection to people… https://t.co/gEJ3h8mHC3",,False,Tue Jul 16 16:00:36 +0000 2019,1,1151159708096618497
16,Hootsuite,"Every June, we show our #Pride. Every other day, we work to ensure a better tomorrow for our employees, customers a… https://t.co/67QMSa4kSu",,False,Fri Jun 23 20:04:21 +0000 2017,4,878342988627415041
0,Twitter Web Client,"Check out these 4 #hurricaneprep tips from @PC_360, plus get 6 more from CNA's #PrepWise: https://t.co/pI4NBXfkri https://t.co/RhlEhdFAjL",,False,Fri Jun 02 14:22:47 +0000 2017,0,870646883571699714
6,Hootsuite Inc.,"Without cyber insurance, the costs associated with a breach could very well put a company out of business. CNA's Br… https://t.co/zAcIAKTDBA",,False,Thu Nov 07 14:53:08 +0000 2019,1,1192454946106548225
4,Twitter Web Client,".@BusInsMagazine has named CNA’s Teah Lupton, AVP, Specialty Coverage Unit, a winner of the 2019 Break Out Awards,… https://t.co/vwX5iUtF7T",,False,Wed Jun 05 13:40:06 +0000 2019,0,1136266447481638912
1,Hootsuite Inc.,"10,000 professionals. #1Voice1Mission. As a proud sponsor of the @nbmbaahq Conference and Exposition, we continue t… https://t.co/TNu7eYkjNB",,False,Wed Oct 10 15:15:07 +0000 2018,1,1050042046810116097
2,Hootsuite,CNA volunteers with @lumitynpo in support of their mission to ensure every student has access to #STEM career readi… https://t.co/48i49PWNnJ,,False,Fri Mar 02 17:50:09 +0000 2018,1,969630954309472256
0,Hootsuite,"Do you have experience conducting investigations in insurance fraud, law enforcement, civil or criminal litigation… https://t.co/fCWktYYYYl",,False,Fri Apr 06 15:15:15 +0000 2018,2,982275550277332994
0,Hootsuite Inc.,5 critical insurance protections every #smallbusiness owner needs in 2019: https://t.co/3ItWMgbfaF https://t.co/gfuIAdpCHG,,False,Fri Jun 07 14:55:09 +0000 2019,0,1137010108574195712
9,Hootsuite,"For the third consecutive year, CNA is proud to have earned a perfect score of 100 percent on the @HRC #CEI2018! Ge… https://t.co/TBC0vnuPzP",,False,Sun Nov 26 17:10:05 +0000 2017,5,934831637392773121
4,Hootsuite Inc.,"CNA's Andy Lea, Vice President, Head of Commercial E&amp;O, Cyber, &amp; Media Liability, will be adding clarity to the War… https://t.co/TgpvbjiyuO",,False,Thu Jun 13 18:45:06 +0000 2019,1,1139242304093532163
8,Hootsuite,"For the past month, CNA employees have raised awareness and funds for men’s health. Today, we proudly show off our… https://t.co/4eZe29TClv",,False,Thu Nov 30 16:59:05 +0000 2017,2,936278422237732864
4,Twitter Web App,"CNA's newest intern talent jumped right into CNA's culture, learning the ins and outs of insurance and giving back… https://t.co/utKag0YIT7",,False,Tue Jul 30 19:33:04 +0000 2019,1,1156286605134614530
5,Twitter Web Client,"At CNA’s annual holiday concert, 165 third graders from @ChiPubSchools Skinner West Elementary rang in our 40th yea… https://t.co/6EW0vQVOOU",,False,Mon Dec 17 21:33:34 +0000 2018,1,1074779663703121920
6,Hootsuite,"Whether he's supporting a customer through a workers' comp. claim or volunteering at a local food bank, CNA's Travi… https://t.co/SWoKW42AgO",,False,Wed Feb 07 23:15:05 +0000 2018,2,961377805408899072
8,Twitter Web Client,They - @GirlsWhoCode - are the future. And CNA is proud to be part of it. Welcome to the 2019 class! #WeAreCNA https://t.co/qnavxF6rpQ,,False,Mon Jun 24 15:20:55 +0000 2019,2,1143177186163249152
4,Hootsuite Inc.,"Risk is becoming ever more global, more interconnected, and more complex: https://t.co/nWanfO9kpm #RiskAndConfidence https://t.co/yZ5HCCaMzm",,False,Thu May 30 19:01:17 +0000 2019,0,1134172946740797442
2,Twitter Web Client,@InsuranceNerdKL A11: We are a global insurance carrier with plenty of opportunities. Check them out here:… https://t.co/qFBF21LSHY,InsuranceNerdKL,False,Thu Feb 14 18:59:23 +0000 2019,1,1096121745143197698
2,Hootsuite Inc.,Infections acquired in #healthcare settings — known as healthcare-associated infections (#HAIs) — occur in 1 of eve… https://t.co/YHr4PwaSVc,,False,Tue Jul 17 22:15:05 +0000 2018,2,1019344766318907392
5,Twitter Web Client,"Get the latest data, insights and takeaways on #genderequity in #technology from #WomenInTech leaders, including CN… https://t.co/10thdlHeOR",,False,Tue Oct 23 19:28:24 +0000 2018,3,1054816829867220992
3,Hootsuite,CNA’s Houston Branch hosts local agents to show our appreciation and celebrate Houston’s new location at 5151 San F… https://t.co/827cm9eEOk,,False,Fri May 18 14:15:12 +0000 2018,0,997480728467329025
0,Twitter Web Client,@homestarstaging Thank you for reaching out. A CNA representative will be in touch to assist.,homestarstaging,False,Tue Jun 26 20:45:16 +0000 2018,0,1011712018246750215
4,Twitter Web Client,#WeAreCNA https://t.co/Cxl9pHV0ds,,False,Thu Nov 01 16:47:04 +0000 2018,0,1058037719996211200
0,Hootsuite,Community banks support local economies. See how CNA supports community banks: https://t.co/zP4WNlwEtA #BankLocally https://t.co/nIbZabyUDs,,False,Thu Apr 13 16:15:37 +0000 2017,0,852555884060430336
3,Twitter Web Client,What are the 4 steps to buy business insurance? What are the 6 common types of business insurance? Don't miss this… https://t.co/J0UeTBQQCo,,False,Fri Jul 13 17:58:35 +0000 2018,1,1017830665973325825
4,Twitter Web Client,"CNA’s #LGBTQ and straight #ally #employeeresourcegroup (#ERG), Pride@CNA, is named ERG of the Year by… https://t.co/nt92gSIBed",,False,Thu Dec 06 15:45:24 +0000 2018,2,1070705776317075456
5,Hootsuite Inc.,We’re teaming up with @GirlsWhoCode this summer to help prepare young #women for the #tech #careers of tomorrow:… https://t.co/7bBpLuObSG,,False,Mon Jun 25 19:00:37 +0000 2018,3,1011323295218708483
2,Hootsuite,CNA Financial Corporation (NYSE: CNA) announces third quarter 2017 financial results: https://t.co/mCmAzifvWL https://t.co/INSXPNyhgp,,False,Mon Oct 30 18:01:22 +0000 2017,1,925060072455266309
3,Hootsuite Inc.,Seasonal businesses need to plan for the offseason during the peak season. CNA's Jack Holt discussed business resil… https://t.co/vUa8x2q9ir,,False,Tue Aug 06 20:17:12 +0000 2019,2,1158834426979213312
2,Twitter Web Client,There are three key questions a business based in the United States can ask to determine if they are under the scop… https://t.co/5AgsE7IsHP,,False,Wed Aug 15 20:36:42 +0000 2018,0,1029829256333979649
11,Twitter for iPhone,"Pose: ✔️
Print: ✔️
Post: ✔️ 

Stop by and check out our booth tomorrow to see pictures from day one of @OutandEqual… https://t.co/ibJkLNCAOc",,False,Tue Oct 02 23:38:08 +0000 2018,2,1047269533642186752
0,Twitter for iPhone,"@dsternsf Glad to hear it, Mr. Stern!",dsternsf,False,Fri Dec 01 12:50:04 +0000 2017,0,936578141568618496
8,Hootsuite,"As a #young #professional in #insurance, CNA's Cooper Cohen realizes certain industry labels are outdated:… https://t.co/302wHhtZZH",,False,Fri Jun 23 15:00:22 +0000 2017,4,878266488020361217
0,Hootsuite,"We have a #job opening for a #Claims #Manager to join our #Lisle, #Illinois branch in the #Chicago suburbs:… https://t.co/aSr5AnwWmQ",,False,Sat Aug 19 14:55:05 +0000 2017,0,898921264269721600
4,Hootsuite,"#Hackers can purchase #Petya on the ""dark web,"" then create malware like #Goldeneye: https://t.co/xaSOLqMToB https://t.co/PYDU7RWITu",,False,Sat Jul 15 15:05:07 +0000 2017,6,886240213231697920
5,Twitter Web Client,We're ready to assist customers with #claims related to #Hurricane #Harvey: https://t.co/v5STnYpXrK https://t.co/IY2GBPuar5,,False,Fri Aug 25 16:39:09 +0000 2017,0,901121783964856320
6,Hootsuite Inc.,"When preparing your business for #Hurricane #Florence, ask yourself as many “what if” questions you can think of:… https://t.co/iRbI8HSzXb",,False,Tue Sep 11 23:15:06 +0000 2018,3,1039653591533985793
11,Hootsuite,CNA teamed up with other insurance professionals to hit the ice in the #InspireGames raising money for @FourBlock a… https://t.co/hVKq4qXcqD,,False,Fri May 19 16:05:33 +0000 2017,1,865599315497984006
7,Twitter Web Client,"“I am excited to serve on the @doubleicf Board of Governors, work with the other CNA representatives on IICF Boards… https://t.co/JJZD1gtI82",,False,Thu Mar 08 18:45:46 +0000 2018,2,971819279229378562
0,Twitter Web Client,The #Textalyzer may soon be used on #Chicago streets. What might this mean for businesses? https://t.co/Fo6KtJpEHn https://t.co/1EuFHRMhiA,,False,Wed May 10 18:23:43 +0000 2017,0,862372596842729472
3,Hootsuite Inc.,"CNA Canada’s Winnipeg Branch delivered treats to our local brokers, showing our appreciation as we celebrate… https://t.co/S2KTMUCLu6",,False,Wed Sep 05 14:48:41 +0000 2018,0,1037351819004002304
2,Hootsuite Inc.,"In celebration of #HispanicHeritageMonth and #DiveInFest, we're hosting a #comedy show in #Chicago – La Sala! Get y… https://t.co/TvSlsG0sns",,False,Wed Sep 19 18:01:18 +0000 2018,1,1042473723029319684
0,Hootsuite,CNA announces new President and Chief Executive Officer for our Canadian operations: https://t.co/JBUYmnlmwb https://t.co/goF4H3uZkp,,False,Tue Apr 25 15:06:07 +0000 2017,0,856887050297122818
3,Hootsuite,Stop wet floor hazards at the door. Be #PrepWise: https://t.co/zrExLZJfnm https://t.co/MT2gZJ3lEf,,False,Tue Feb 27 21:00:14 +0000 2018,1,968591628956065793
3,Twitter Web Client,".@RiskInsurance features CNA’s Michael Costonis as a 2019 Executive to Watch. See why in his feature, “Analytics: J… https://t.co/vi8MDtkS6N",,False,Wed Jan 02 16:54:27 +0000 2019,2,1080507624074985472
2,Hootsuite,Reason 7 why the insurance industry supports millennials’ diverse backgrounds? We care for your whole person:… https://t.co/k0WM5wMygn,,False,Wed Feb 28 14:55:10 +0000 2018,1,968862146414235648
0,Hootsuite,"As cyber threats grow, we're growing our defenses with this #job opening for an AVP of #Cyber #Security Operations:… https://t.co/LKIMKm6OHF",,False,Thu May 25 20:00:27 +0000 2017,0,867832755136212992
1,Hootsuite,"#Smallbusiness owners, your employees are crucial to your success. CNA’s Greg Dasher, VP, Underwriting, Small Busin… https://t.co/xjUTdaRFg8",,False,Sun Mar 18 16:25:04 +0000 2018,2,975407751714234370
7,Hootsuite,"CNA employees from across the globe dawned their #holiday sweaters to support a $15,000 donation to @foodbanking! S… https://t.co/IKsmm7aXXx",,False,Thu Dec 21 15:30:14 +0000 2017,1,943866207207337984
9,Hootsuite Inc.,CNA's Jennifer Livingstone is discussing how diversity and inclusion furthers innovation this week at the… https://t.co/gBsySfLBZL,,False,Mon Jun 10 17:01:51 +0000 2019,1,1138129158121447424
5,Hootsuite,"David Brosnan, CEO, CNA Hardy, is an Executive Sponsor of @LondonLmg @LloydsInclusion, the steering group for… https://t.co/JFa0tJVunG",,False,Tue May 15 18:00:48 +0000 2018,3,996450339556593667
1,Hootsuite,How can #attorneys confirm an #email’s #authenticity? https://t.co/muZCk8OLUi,,False,Wed Jun 21 21:01:11 +0000 2017,1,877632512041906176
3,Hootsuite Inc.,"We're proud to sponsor @nbmbaahq Conference as we join the 300 companies and 10,000 professionals to explore the ar… https://t.co/jBpYkDM0UX",,False,Thu Sep 20 17:45:04 +0000 2018,1,1042832027526066176
5,Hootsuite,CNA brought the light to a belated #Diwali celebration and employees taught their fellow colleagues how to dance… https://t.co/dMjmomCHWZ,,False,Fri Nov 10 23:05:04 +0000 2017,1,929122767961821184
2,Hootsuite,"If your #smallbusiness were to be hit by a fire, burglary or lawsuit, could you write a check to cover the losses?… https://t.co/V2Uct3aIfv",,False,Sun Mar 11 17:00:45 +0000 2018,2,972880013866479616
0,Hootsuite,"Agents can now quote, bind and issue Products Liability coverage, including clinical trials coverage for new Life S… https://t.co/4J0w3aBWqg",,False,Wed Feb 21 16:15:06 +0000 2018,0,966345546272333824
16,Twitter for iPhone,"An educated and diverse workforce is not only vital to CNA Insurance, but also to the global economy. Another class… https://t.co/pvHPRNMsSn",,False,Fri Aug 09 20:06:23 +0000 2019,3,1159918871085768704
0,Hootsuite,Reduce motion + increase productivity for #construction workers with these 2 easy concepts: https://t.co/l7gcMaIqyt https://t.co/jvx8CQk5op,,False,Thu Jun 15 18:06:12 +0000 2017,1,875414150599651329
6,Hootsuite Inc.,"CNA's Paul Larson, SVP, Financial Institutions, Management Liability &amp; E&amp;O/Cyber, speaks at the @WBNGlobal Annual C… https://t.co/Xuwy6NLQYy",,False,Fri Apr 26 15:01:46 +0000 2019,0,1121791484833828864
3,Hootsuite,"Pamela Brumit, M.A., CNA Talent Acquisition Consultant, sits down with Krista Robinson, CNA AVP and Actuary, to dis… https://t.co/l82dhztFNX",,False,Tue Apr 17 14:05:08 +0000 2018,3,986244171609624577
3,Hootsuite Inc.,More than 80% of business leaders globally believe they are operating in a moderate to high risk environment.… https://t.co/5MFfbGLdh9,,False,Wed Jun 05 19:20:06 +0000 2019,0,1136352011757244416
3,Twitter Web App,Understanding the depth of cybersecurity is important to the success of businesses of all sizes and in all industri… https://t.co/amAVdIbYQS,,False,Fri Aug 23 20:18:20 +0000 2019,0,1164995307349917702
7,Hootsuite,"Do you #employ #drivers? Confidently send them on their ways, starting with a strong #fleet #safety program:… https://t.co/9Qexxkr0Dx",,False,Thu Oct 26 12:30:31 +0000 2017,2,923527258240929792
5,Hootsuite Inc.,"As we continue to celebrate #CNACanada100, CNA Canada's Calgary Branch joins @RMHC in a Day of Caring, making the h… https://t.co/oPaeeLu6YU",,False,Wed Aug 29 16:15:07 +0000 2018,1,1034836854510694401
4,Twitter Web Client,"At the @InsuranceBizUS WomenInInsurance Conference in Atlanta, CNA’s @Sherri Marsalese, SVP, Branch Manager, discus… https://t.co/lSomck5DyS",,False,Thu Apr 11 22:10:24 +0000 2019,0,1116463536438423554
6,Hootsuite Inc.,"Today at the 12th Annual E&amp;O Insurance @ExecuSummit, CNA’s Andy Lea, VP, Commercial Underwriting for Errors &amp; Omiss… https://t.co/m7jiT8jQsi",,False,Tue Jun 19 21:30:13 +0000 2018,1,1009186613476450304
1,Hootsuite Inc.,CNA is proud to support the @NAAIAnow mission to empower African-American insurance professionals. Discussing how s… https://t.co/BGSADxXQD2,,False,Wed May 22 16:55:08 +0000 2019,1,1131242099125444609
3,Hootsuite,Happy #SmallBusinessWeek! Check out our risk-reducing resources for small businesses: https://t.co/GuWGTkLP2R https://t.co/MZEUPAbavE,,False,Tue May 02 19:55:06 +0000 2017,2,859496491190235136
5,Hootsuite,"We remember those who gave their lives in service. This #MemorialDay, consider making a donation to the @the_USO:… https://t.co/xIkY4opFV0",,False,Mon May 29 14:01:38 +0000 2017,1,869192009587859456
6,Hootsuite Inc.,"In the spirit of the @doubleicf #IICFWeekOfGiving, CNA employees around the world are kicking off the CNA VOLUNTEER… https://t.co/kb9Mcwu7xq",,False,Tue Oct 16 18:05:07 +0000 2018,3,1052259156839845889
4,Hootsuite Inc.,Job opportunities in the insurance industry are not only endless but in high demand. CNA's is looking to the next g… https://t.co/FYhS7MhcD3,,False,Tue Jul 02 17:45:06 +0000 2019,3,1146112576666963968
1,Hootsuite,"The new year may bring new changes to your #small #business. This means your #coverage may change, too:… https://t.co/EwYP0bScD4",,False,Wed Nov 15 17:45:12 +0000 2017,1,930854207464329216
1,Hootsuite,Here’s how to evaluate your #liability #exposure when it comes to #medical #3D #printing: https://t.co/bsWAELPUsV,,False,Thu Jun 01 21:01:07 +0000 2017,0,870384737596178434
2,Hootsuite,Do you love to help people and problem solve? We have a #job opening for a #customer #service specialist!… https://t.co/XRIDQb5oLu,,False,Sun Jun 18 16:05:15 +0000 2017,0,876470874903384066
0,Hootsuite,"As part of a growing, dynamic and innovative industry, #LifeSciences companies, as well as agents, should remain co… https://t.co/I4RcPtxW30",,False,Fri Mar 02 18:55:06 +0000 2018,0,969647302267801600
7,Hootsuite Inc.,"CNA is pleased to announce our partnership with @CUDenver to fund a $10,000 scholarship for the school’s Risk Manag… https://t.co/bBc6l3P1NR",,False,Mon Aug 06 13:05:11 +0000 2018,2,1026454135611318273
5,Hootsuite,"In today’s webinar with CNA’s Joseph Myers, learn how to maintain an effective business continuity plan:… https://t.co/HjqcmpIsRm",,False,Tue Aug 22 12:01:13 +0000 2017,5,899964672543207424
0,Hootsuite,"Build a comprehensive #safety program that protects your #drivers, #passengers, #fleet and #business:… https://t.co/vYh0OVzcy3",,False,Fri Nov 03 22:15:05 +0000 2017,0,926573472431697925
0,Hootsuite,Risk-reducing tips for #attorneys facing rising risks from the transition of wealth and power: https://t.co/rx3yd9m5cV,,False,Mon Apr 24 02:00:45 +0000 2017,0,856327018971107329
5,Twitter Web Client,"Read the #OpenLetterToCollegeGraduates from CNA's Annette Reid, Senior Vice President, Talent Management:… https://t.co/RafYlfPERe",,False,Thu Jun 21 17:47:33 +0000 2018,5,1009855355344572416
2,Hootsuite,Clearing the drains by your building could help prevent flood waters from reaching your doors:… https://t.co/PKQKEi58K0,,False,Sat Apr 21 17:05:08 +0000 2018,1,987739021022580738
7,Hootsuite Inc.,CNA policyholders and agent partners have a wealth of research and tools at their fingertips to help reduce risks a… https://t.co/Y7iXwCG31F,,False,Thu Aug 22 15:23:00 +0000 2019,0,1164558594496487424
2,Twitter Web Client,"#Cyber incidents hit #smallbusinesses about as often as drivers are involved in auto accidents, according to… https://t.co/G2IDA0KiLq",,False,Thu Oct 25 16:15:17 +0000 2018,0,1055493004713250818
7,Twitter Web Client,CNA’s Catastrophe Operations Center is ready to assist customers with #claims related to #Hurricane #Harvey &amp; #Irma… https://t.co/e3WPR99FXh,,False,Mon Sep 11 20:28:43 +0000 2017,3,907340146240114689
5,Twitter Web Client,@InsuranceNerdKL A17: We are featuring CNA employee stories throughout #InsuranceCareersMonth. Follow #WeAreCNA to… https://t.co/cBruQsX7gs,InsuranceNerdKL,False,Thu Feb 14 19:07:08 +0000 2019,2,1096123693015670786
2,Hootsuite Inc.,.@WICCOntario unites the insurance industry and its supporters to raise millions for the @cancersociety. CNA Canada… https://t.co/hM8zx01Xfe,,False,Fri Nov 02 13:01:40 +0000 2018,1,1058343385860399106
2,Hootsuite,"In 2016, the EEOC received more than 91,000 charges of #discrimination, #harassment and #retaliation:… https://t.co/PII2pvDaFL",,False,Sun Sep 17 17:00:13 +0000 2017,0,909462006499090437
0,Twitter for iPhone,@clearpathria We're sorry to hear this and want to help you. Please DM us or call us at 312-822-5167.,TommyMartinInc,False,Wed Apr 26 22:51:38 +0000 2017,0,857366587527114752
4,Twitter Web Client,"Tribometry testing determines surface contaminants and proper cleaning solutions, as well as enabling slip-resistan… https://t.co/BxXGdCR25l",,False,Wed Jun 06 14:52:20 +0000 2018,1,1004375441514344449
3,Hootsuite,"CNA is proud to be nominated as ""Carrier of the Year"" by @InsuranceNexus Claims Innovation Awards! Vote here:… https://t.co/9INUbZZCzw",,False,Mon Apr 16 15:15:11 +0000 2018,1,985899410063228933
11,Hootsuite,"The winning meals from our #IronChef event for #Trainees are featured for lunch this week. At CNA, talent comes in… https://t.co/S2MdsVUA56",,False,Wed Jul 19 16:25:10 +0000 2017,1,887709910586331139
5,Twitter Web Client,"@TonyCanas4 A8: Hear what our employees have to say about their work, their colleagues and what they most enjoy abo… https://t.co/6XwRIbOiLF",TonyCanas4,False,Mon Feb 12 18:54:54 +0000 2018,2,963124268660936705
8,Hootsuite Inc.,"We’re celebrating 100 years of serving the Canadian marketplace, and we’re thanking our communities – CNA Canada’s… https://t.co/nC0ASYQGr8",,False,Tue Jun 26 15:01:05 +0000 2018,0,1011625401171501057
3,Hootsuite,CNA’s Julie Stephenson to be recognized at the @BusInsMagazine + CLM 12th annual Women to Watch Awards!… https://t.co/4UrgQSSl2f,,False,Wed Dec 13 22:55:06 +0000 2017,2,941079057994780672
7,Hootsuite Inc.,CNA thanks our Summer 2018 #Interns for their hard work in helping shape the future of #insurance!… https://t.co/eChdCX0shJ,,False,Thu Jul 26 21:25:04 +0000 2018,1,1022593671110320129
2,Hootsuite,Want to hear about the latest in the #commercial #cyber #risk landscape from a certified #ethical #hacker? Register… https://t.co/Y3q7loRgjz,,False,Thu Dec 07 18:50:08 +0000 2017,1,938843081692143616
1,Hootsuite,What is a #BOP? The #business #insurance #policy every #small business needs: https://t.co/IiuSuwFJHp https://t.co/Dp1Ot6qKrl,,False,Fri Nov 17 16:10:23 +0000 2017,1,931555123230380033
2,Hootsuite Inc.,"MYTH: Failing to comply with data protection regulations could nullify a Cyber insurance policy. CNA's Terri Mason,… https://t.co/rcNAo4d7K2",,False,Fri Oct 19 13:50:08 +0000 2018,1,1053282149401612289
2,Twitter for iPhone,Congrats to @theCHAtweets #college #scholarship recipients! CNA's Joyce Trimuel presents $20k from CNA in support o… https://t.co/K9Pw9bUi7x,,False,Wed Aug 02 19:07:43 +0000 2017,1,892824249265774592
1,Hootsuite Inc.,"Jennifer Livingstone has joined CNA as Chief Marketing Officer, bringing extensive experience in agent and broker m… https://t.co/cu5LdHLei5",,False,Wed Jul 11 22:00:30 +0000 2018,1,1017166769696464897
6,Hootsuite,Falls aren’t always from equipment or buildings. Download our Risk Control Resource Guide today:… https://t.co/qQ6lVcssYR,,False,Wed May 03 19:55:10 +0000 2017,3,859858896101531648
0,Hootsuite,Who would be held liable for injuries resulting from #3Dprinted #patient #products? https://t.co/O9BNCYb0wv https://t.co/cU5XPXX9NS,,False,Mon May 22 14:01:49 +0000 2017,2,866655342071091200
1,Hootsuite,“Millennials are the future of insurance in many regards... these dialogues with each other help shape the future o… https://t.co/lAtftuIQpo,,False,Tue May 01 22:15:04 +0000 2018,5,991440896804651008
1,Hootsuite,"By ensuring that staff members are trained in the infection surveillance practices outlined here, healthcare organi… https://t.co/2DHndwpXqR",,False,Thu Jun 07 19:45:09 +0000 2018,0,1004811520025485312
1,Twitter Web Client,Check up with your insurance carrier and check out CNA's #HurricanePrep tips and resources: https://t.co/n1cenMtGiB… https://t.co/SFVNOk6KzU,,False,Wed May 10 20:58:17 +0000 2017,0,862411491261239296
8,Hootsuite Inc.,"As part of their initiative to inspire #Mathletes, @MATHCOUNTS spotlights CNA’s Kim Lacker, VP &amp; Actuary, Pricing,… https://t.co/9TgfEdVeoy",,False,Tue Oct 30 20:15:05 +0000 2018,3,1057365294434402309
2,Twitter Web Client,"CNA's Gary Clevenger, Vice President, Risk Control, shares with @BusInsMagazine how #geofencing technology is being… https://t.co/ZOG0wpx7aS",,False,Thu May 02 15:11:26 +0000 2019,0,1123968244325470208
0,Hootsuite,How can #lawyers and #lawfirms leverage social media ethically and effectively? https://t.co/wDRi1hc1Fm https://t.co/AJZjgIfzNf,,False,Fri Feb 09 18:40:13 +0000 2018,0,962033408787464192
2,Hootsuite,Every country has a #kidnap and #ransom (K&amp;R) exposure. How can you help protect your employees traveling internati… https://t.co/HZAGQpFjJo,,False,Mon Jan 08 16:15:07 +0000 2018,2,950400485332340736
1,Hootsuite,"Businesses, whether sending 1 employee overseas or operating in multiple countries, need to know these risks: https://t.co/GLKGgAWzO9",,False,Mon May 08 17:55:24 +0000 2017,0,861640692900220928
8,Twitter Web Client,This week Colorado State predicted an above-average #hurricane season. Prepare with these tools from @iiiorg: https://t.co/e8ipVPex8I,,False,Thu Jul 06 20:11:37 +0000 2017,2,883055856534859777
4,Hootsuite,Our #Catastrophe Operations Center is fully operational and ready to assist customers with #claims related to #Nate… https://t.co/XBKmyuDcCt,,False,Mon Oct 09 12:41:57 +0000 2017,2,917369544129302528
